NAME,DESCRIPTION,FABRIC,IMAGE,SIZE,PRICE,PRODUCT_URL
Quick Brown Fox Men Brown Solid Two Fold Wallet,"Quick Brown Fox Men Brown Solid Two Fold Wallet,  Quick Brown Fox, Wallets, Wallets, Accessories, Accessories for Men, Buy Quick Brown Fox Men Brown Solid Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6603514/2018/5/31/9b67588f-eef8-47a3-8750-ac29ee654db01527765797795-na-7631527765797633-1.jpg",Height: 9 cm,1895,https://www.myntra.com/wallets/quick-brown-fox/quick-brown-fox-men-brown-solid-two-fold-wallet/6603514/buy
Mast & Harbour Men Black Solid Two Fold Wallet,"Mast & Harbour Men Black Solid Two Fold Wallet,  Mast & Harbour, Wallets, Wallets, Accessories, Accessories for Men, Buy Mast & Harbour Men Black Solid Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/4452091/2018/8/9/ede80fe6-be3b-44d2-bcf6-414d643c8eb11533798154613-Mast--Harbour-Men-Wallets-7841533798154077-1.jpg",Height: 9 cm,359,https://www.myntra.com/wallets/mast--harbour/mast--harbour-men-black-solid-two-fold-wallet/4452091/buy
Fastrack Men Tan Brown Leather Belt,"Fastrack Men Tan Brown Leather Belt, Fastrack, Belts, Belts, Accessories, Accessories for Men, Buy Fastrack Men Tan Brown Leather Belt Online in India, Buy Belts at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2386147/2018/2/8/11518085089159-Fastrack-Men-Belts-1951518085089093-1.jpg",Width: 3.8 cm,825,https://www.myntra.com/belts/fastrack/fastrack-men-tan-brown-leather-belt/2386147/buy
Hidesign Men Black Leather Two Fold Wallet,"Hidesign Men Black Leather Two Fold Wallet,  Hidesign, Wallets, Wallets, Accessories, Accessories for Men, Buy Hidesign Men Black Leather Two Fold Wallet Online in India, Buy Wallets at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2395270/2018/2/1/11517466763285-SIRIUS-W1-SB-RFID-MANHATTANMELBOURNE-RANCH--BLACK-GREY-3901517466763150-1.jpg",Height: 9 cm,807,https://www.myntra.com/wallets/hidesign/hidesign-men-black-leather-two-fold-wallet/2395270/buy
Being Human Men Tan Genuine Leather Solid Belt,"Being Human Men Tan Genuine Leather Solid Belt,  Being Human, Belts, Belts, Accessories, Accessories for Men, Buy Being Human Men Tan Genuine Leather Solid Belt Online in India, Buy Belts at best price",Genuine Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7372653/2018/10/1/70c6a727-d0d0-4f55-bcb4-a63556e919fa1538396116991-Being-Human-Men-Tan-Genuine-Leather-Solid-Belt-3321538396116-1.jpg",Width: 4 cm,719,https://www.myntra.com/belts/being-human/being-human-men-tan-genuine-leather-solid-belt/7372653/buy
Van Heusen Men Pack of 3 Handkerchief Accessory Gift Set,"Van Heusen Men Pack Of 3 Handkerchief Accessory Gift Set,  Van Heusen, Accessory Gift Set, Accessories, Accessories, Accessories for Men, Buy Van Heusen Men Pack Of 3 Handkerchief Accessory Gift Set Online in India, Buy Accessory Gift Set at best price",Cotton,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7224146/2018/8/27/d5219b8a-0ec2-4e0d-b271-8ca04e0bd7541535348039651-na-7651535348039382-1.jpg",Length: 46 cm,291,https://www.myntra.com/accessory-gift-set/van-heusen/van-heusen-men-pack-of-3-handkerchief-accessory-gift-set/7224146/buy
Tommy Hilfiger Men Black Solid Genuine Leather Belt,"Tommy Hilfiger Men Black Solid Genuine Leather Belt,  Tommy Hilfiger, Belts, Belts, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Black Solid Genuine Leather Belt Online in India, Buy Belts at best price",Genuine Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6551407/2018/6/14/78d1fa0e-178c-4f4a-9fa8-29cc7daaf9fa1528951892710-Tommy-Hilfiger-Men-Belts-7321528951891850-1.jpg",Width: 3.5 cm,2169,https://www.myntra.com/belts/tommy-hilfiger/tommy-hilfiger-men-black-solid-genuine-leather-belt/6551407/buy
Tommy Hilfiger Men Navy Blue Textured Leather Belt,"Tommy Hilfiger Men Navy Blue Textured Leather Belt,  Tommy Hilfiger, Belts, Belts, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Navy Blue Textured Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8387453/2019/1/28/2fbfb200-f5d6-4165-abb0-64117635839c1548660226470-Tommy-Hilfiger-Men-Belts-8431548660226242-1.jpg",Width: 3.5 cm,2175,https://www.myntra.com/belts/tommy-hilfiger/tommy-hilfiger-men-navy-blue-textured-leather-belt/8387453/buy
Pacific Gold Men Black Belt,"Pacific Gold Men Black Belt,  Pacific Gold, Belts, Belts, Accessories, Accessories for Men, Buy Pacific Gold Men Black Belt Online in India, Buy Belts at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1232414/2016/2/22/11456127300077-Pacific-Gold-Men-Belts-2361456127299908-1.jpg",,449,https://www.myntra.com/belts/pacific-gold/pacific-gold-men-black-belt/1232414/buy
ADIDAS Men Black Perf Beanie,"ADIDAS Men Black Perf Beanie,  ADIDAS, Caps, Headwear, Accessories, Accessories for Men, Buy ADIDAS Men Black Perf Beanie Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7626680/2018/12/3/0edd5403-ce4f-46e2-bba1-80360253cefe1543829865409-Adidas-Men-Caps-4881543829864389-1.jpg",,839,https://www.myntra.com/caps/adidas/adidas-men-black-perf-beanie/7626680/buy
2GO Unisex Black Printed Visor Cap,"2GO Unisex Black Printed Visor Cap,  2GO, Caps, Headwear, Accessories, Accessories for Unisex, Buy 2GO Unisex Black Printed Visor Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8358475/2019/2/5/16b50fe5-f1ae-4985-a0b1-a03d4fc296811549350337168-2GO-Running-Cap-1131549350336805-1.jpg",,899,https://www.myntra.com/caps/2go/2go-unisex-black-printed-visor-cap/8358475/buy
Tommy Hilfiger Men Navy Blue Textured Leather Belt,"Tommy Hilfiger Men Navy Blue Textured Leather Belt,  Tommy Hilfiger, Belts, Belts, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Navy Blue Textured Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8387345/2019/1/29/939a0601-284f-48ea-8635-8bbd459c83691548745710054-Tommy-Hilfiger-Men-Belts-371548745709736-1.jpg",Width: 3.5 cm,1599,https://www.myntra.com/belts/tommy-hilfiger/tommy-hilfiger-men-navy-blue-textured-leather-belt/8387345/buy
Harvard Unisex Maroon & Nvay Blue Colourblocked Baseball Cap,"Harvard Unisex Maroon & Nvay Blue Colourblocked Baseball Cap,  Harvard, Caps, Headwear, Accessories, Accessories for Unisex, Buy Harvard Unisex Maroon & Nvay Blue Colourblocked Baseball Cap Online in India, Buy Caps at best price",100% cotton,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7277337/2019/1/16/96d0bf2b-25af-48a8-8440-9933c49aa6011547624841212-Harvard-Unisex-Maroon--Blue-Colourblocked-Baseball-Cap-81315-1.jpg",Circumference: 56 cm,449,https://www.myntra.com/caps/harvard/harvard-unisex-maroon--nvay-blue-colourblocked-baseball-cap/7277337/buy
Alvaro Castagnino Men Black & Grey Colourblocked Pattern Muffler,"Alvaro Castagnino Men Black & Grey Colourblocked Pattern Muffler,  Alvaro Castagnino, Mufflers, Mufflers, Accessories, Accessories for Men, Buy Alvaro Castagnino Men Black & Grey Colourblocked Pattern Muffler Online in India, Buy Mufflers at best price",Viscose,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7740090/2018/11/3/3c521037-1a40-4e34-840b-9a5d7e8a96231541241391038-Alvaro-Castagnino-BlackGrey-Colored-Mufflers-for-Men-2381541241390868-1.jpg",Dimensions: 170cm X 30cm,699,https://www.myntra.com/mufflers/alvaro-castagnino/alvaro-castagnino-men-black--grey-colourblocked-pattern-muffler/7740090/buy
Lino Perros Yellow Patterned Tie,"Lino Perros Yellow Patterned Tie,  Lino Perros, Ties, Ties, Accessories, Accessories for Men, Buy Lino Perros Yellow Patterned Tie Online in India, Buy Ties at best price",100% microfibre,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8625315/2019/1/31/498e6fb2-b7af-4f34-9407-74b331b7d7881548933837242-Lino-Perros-Yellow-Microfiber-Tie-3841548933836404-1.jpg",Length: 1.50 metres,1495,https://www.myntra.com/ties/lino-perros/lino-perros-yellow-patterned-tie/8625315/buy
Mast & Harbour Men Tan Brown Leather Solid Two Fold Wallet,"Mast & Harbour Men Tan Brown Leather Solid Two Fold Wallet,  Mast & Harbour, Wallets, Wallets, Accessories, Accessories for Men, Buy Mast & Harbour Men Tan Brown Leather Solid Two Fold Wallet Online in India, Buy Wallets at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2020230/2017/10/11/11507701124668-Mast--Harbour-Men-Wallets-5621507701124518-1.jpg",Height: 10 cm,479,https://www.myntra.com/wallets/mast--harbour/mast--harbour-men-tan-brown-leather-solid-two-fold-wallet/2020230/buy
SHINGORA Men Grey Melange Self-Design Woollen Muffler,"SHINGORA Men Grey Melange Self Design Woollen Muffler,  SHINGORA, Mufflers, Mufflers, Accessories, Accessories for Men, Buy SHINGORA Men Grey Melange Self Design Woollen Muffler Online in India, Buy Mufflers at best price",100% Wool,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7371512/2018/9/14/13117c8d-2c0c-46ac-adce-50d34eb4df161536909345919-na-9041536909345768-1.jpg",Length: 1.8 metres,1515,https://www.myntra.com/mufflers/shingora/shingora-men-grey-melange-self-design-woollen-muffler/7371512/buy
United Colors of Benetton Men Tan Brown Solid Leather Formal Belt,"United Colors Of Benetton Men Tan Brown Solid Leather Formal Belt,  United Colors Of Benetton, Belts, Belts, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Tan Brown Solid Leather Formal Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8488975/2019/1/22/5f1102ec-bc19-4f0c-9a85-dfb021316cf21548140793257-United-Colors-of-Benetton-Men-Belts-8041548140792951-1.jpg",Width: 3.5 cm,881,https://www.myntra.com/belts/united-colors-of-benetton/united-colors-of-benetton-men-tan-brown-solid-leather-formal-belt/8488975/buy
Baggit Men Brown Textured Card Holder,"Baggit Men Brown Textured Card Holder,  Baggit, Wallets, Wallets, Accessories, Accessories for Men, Buy Baggit Men Brown Textured Card Holder Online in India, Buy Wallets at best price",Synthetic,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6525475/2018/5/31/2fe78578-d217-44b0-9ada-d7cdd9f463cd1527762707750-Baggit-Men-Wallets-5631527762707516-1.jpg",Height: 8.5 cm,540,https://www.myntra.com/wallets/baggit/baggit-men-brown-textured-card-holder/6525475/buy
Tistabene Silver-Toned & Red Round Cufflinks,"Tistabene Silver Toned & Red Round Cufflinks,  Tistabene, Cufflinks, Cufflinks, Accessories, Accessories for Men, Buy Tistabene Silver Toned & Red Round Cufflinks Online in India, Buy Cufflinks at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2019/1/25/1b5e65c7-9e09-4d28-9539-cb030e28d6351548412093674-1.jpg",Dimensions: 1.5 cm,520,https://www.myntra.com/cufflinks/tistabene/tistabene-silver-toned--red-round-cufflinks/8631937/buy
Puma Unisex Black Bucket Hat,"Puma Unisex Black Bucket Hat,  Puma, Hat, Headwear, Accessories, Accessories for Unisex, Buy Puma Unisex Black Bucket Hat Online in India, Buy Hat at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1919849/2017/5/23/11495538194560-Puma-Unisex-Caps-9701495538194025-1.jpg",,674,https://www.myntra.com/hat/puma/puma-unisex-black-bucket-hat/1919849/buy
Dare by Voylla Blue Square Cufflinks,"Dare By Voylla Blue Square Cufflinks,  Dare By Voylla, Cufflinks, Cufflinks, Accessories, Accessories for Men, Buy Dare By Voylla Blue Square Cufflinks Online in India, Buy Cufflinks at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2019/1/21/2d5f6276-41f2-48fb-96f6-ce427f0850571548043174578-1.jpg",Dimensions:,759,https://www.myntra.com/cufflinks/dare-by-voylla/dare-by-voylla-blue-square-cufflinks/8567043/buy
Tistabene Silver-Toned & Blue Rectangle Cufflinks,"Tistabene Silver Toned & Blue Rectangle Cufflinks,  Tistabene, Cufflinks, Cufflinks, Accessories, Accessories for Men, Buy Tistabene Silver Toned & Blue Rectangle Cufflinks Online in India, Buy Cufflinks at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2019/1/25/31427bf6-0504-4e8d-a9aa-580c931b11001548405098277-1.jpg",Dimensions: 1.5 cm,1080,https://www.myntra.com/cufflinks/tistabene/tistabene-silver-toned--blue-rectangle-cufflinks/8631953/buy
Gauge Machine Men Black Solid Two Fold Leather Wallet,"Gauge Machine Men Black Solid Two Fold Leather Wallet,  Gauge Machine, Wallets, Wallets, Accessories, Accessories for Men, Buy Gauge Machine Men Black Solid Two Fold Leather Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8487573/2019/1/21/a54d10de-1a60-489e-906a-7413b4532bd01548068726511-Gauge-Machine-Men-Wallets-2561548068726057-1.jpg",Height: 10 cm,649,https://www.myntra.com/wallets/gauge-machine/gauge-machine-men-black-solid-two-fold-leather-wallet/8487573/buy
Da Milano Men Olive Green Solid Two Fold Wallet,"Da Milano Men Olive Green Solid Two Fold Wallet,  Da Milano, Wallets, Wallets, Accessories, Accessories for Men, Buy Da Milano Men Olive Green Solid Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2019/1/5/8f9f7801-c253-4ee5-9934-548cc1af345a1546649791125-1.jpg",Length- 3.6 cm,1499,https://www.myntra.com/wallets/da-milano/da-milano-men-olive-green-solid-two-fold-wallet/8409477/buy
Teakwood Leathers Men Black Solid Belt,"Teakwood Leathers Men Black Solid Belt,  Teakwood Leathers, Belts, Belts, Accessories, Accessories for Men, Buy Teakwood Leathers Men Black Solid Belt Online in India, Buy Belts at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2463962/2018/2/8/11518089953701-na-5321518089953569-1.jpg",Width: 3.04 cm,724,https://www.myntra.com/belts/teakwood-leathers/teakwood-leathers-men-black-solid-belt/2463962/buy
WildHorn Men Accessory Gift Set,"WildHorn Men Accessory Gift Set,  WildHorn, Accessory Gift Set, Accessories, Accessories, Accessories for Men, Buy WildHorn Men Accessory Gift Set Online in India, Buy Accessory Gift Set at best price",Wallet: genuine leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1410393/2016/6/27/11467015486230-WildHorn-Men-Accessory-Gift-Set-8701467015486055-1.jpg",Wallet,999,https://www.myntra.com/accessory-gift-set/wildhorn/wildhorn-men-accessory-gift-set/1410393/buy
CHISEL Men Black & Brown Solid Belt,"CHISEL Men Black & Brown Solid Belt,  CHISEL, Belts, Belts, Accessories, Accessories for Men, Buy CHISEL Men Black & Brown Solid Belt Online in India, Buy Belts at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2150690/2017/9/28/11506592514280-Chisel-Leather-Slim-Reversible-Belt-8911506592514143-1.jpg",Width: 1.17 inches,949,https://www.myntra.com/belts/chisel/chisel-men-black--brown-solid-belt/2150690/buy
Flying Machine Men Tan Brown Leather Belt,"Flying Machine Men Tan Brown Leather Belt,  Flying Machine, Belts, Belts, Accessories, Accessories for Men, Buy Flying Machine Men Tan Brown Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7767255/2018/12/12/cd791543-75bd-4781-9ff2-fc74bf0ec9521544596288146-Flying-Machine-Men-Belts-2591544596287698-1.jpg",Width: 3.5 cm,1078,https://www.myntra.com/belts/flying-machine/flying-machine-men-tan-brown-leather-belt/7767255/buy
Knotyy Unisex Set of 2 Beanies,"Knotyy Unisex Set Of 2 Beanies, Knotyy, Caps, Headwear, Accessories, Accessories for Unisex, Buy Knotyy Unisex Set Of 2 Beanies Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/4378525/2018/3/29/11522303939723-Knotyy-Unisex-Grey-Colourblocked-Beanie-7871522303939493-1.jpg",,599,https://www.myntra.com/caps/knotyy/knotyy-unisex-set-of-2-beanies/4378525/buy
Fastrack Men Tan Brown Solid Belt,"Fastrack Men Tan Brown Solid Belt, Fastrack, Belts, Belts, Accessories, Accessories for Men, Buy Fastrack Men Tan Brown Solid Belt Online in India, Buy Belts at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2386167/2018/2/8/11518071028027-Fastrack-Men-Belts-6411518071027947-1.jpg",Width: 4 cm,753,https://www.myntra.com/belts/fastrack/fastrack-men-tan-brown-solid-belt/2386167/buy
SHINGORA Men Maroon & ORange Printed Muffler,"SHINGORA Men Maroon & ORange Printed Muffler,  SHINGORA, Mufflers, Mufflers, Accessories, Accessories for Men, Buy SHINGORA Men Maroon & ORange Printed Muffler Online in India, Buy Mufflers at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8158065/2018/12/11/e9a8db36-d1ac-4104-89c5-cf85fc5913031544501464095-SHINGORA-Men-Maroon--ORange-Printed-Muffler-3331544501462651-1.jpg",,1046,https://www.myntra.com/mufflers/shingora/shingora-men-maroon--orange-printed-muffler/8158065/buy
INVICTUS Men Brown Textured Genuine Leather Two Fold Wallet,"INVICTUS Men Brown Textured Genuine Leather Two Fold Wallet,  INVICTUS, Wallets, Wallets, Accessories, Accessories for Men, Buy INVICTUS Men Brown Textured Genuine Leather Two Fold Wallet Online in India, Buy Wallets at best price",Genuine Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6799556/2018/8/20/e652922e-f2e3-4ca7-bf84-b80469f1351b1534742953676-INVICTUS-Men-Wallets-3151534742952865-1.jpg",Height: 8.5 cm,449,https://www.myntra.com/wallets/invictus/invictus-men-brown-textured-genuine-leather-two-fold-wallet/6799556/buy
INVICTUS Men Tan Brown Solid Two Fold Wallet,"INVICTUS Men Tan Brown Solid Two Fold Wallet,  INVICTUS, Wallets, Wallets, Accessories, Accessories for Men, Buy INVICTUS Men Tan Brown Solid Two Fold Wallet Online in India, Buy Wallets at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2274292/2018/2/16/11518779707994-INVICTUS-Men-Tan-Solid-Two-Fold-Wallet-3591518779707848-1.jpg",Height: 10.5 cm,419,https://www.myntra.com/wallets/invictus/invictus-men-tan-brown-solid-two-fold-wallet/2274292/buy
Pacific Gold Men Black Solid Leather Belt,"Pacific Gold Men Black Solid Leather Belt,  Pacific Gold, Belts, Belts, Accessories, Accessories for Men, Buy Pacific Gold Men Black Solid Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7806685/2018/11/19/8aa9733c-8c47-4228-8fe9-9b5cf6af06b71542621654098-Pacific-Gold-Men-Black-Solid-Leather-Belt-6841542621654015-1.jpg",Width: 3.5 cm,887,https://www.myntra.com/belts/pacific-gold/pacific-gold-men-black-solid-leather-belt/7806685/buy
